iucn_sid,sciname,worms_name,mapped
133468,platygyra daedalea,platygyra daedalea,TRUE
133469,acropora downingi,acropora downingi,TRUE
133470,micromussa amakusensis,micromussa amakusensis,TRUE
133471,acropora bushyensis,acropora bushyensis,TRUE
133472,isopora crateriformis,isopora crateriformis,TRUE
133473,scapophyllia cylindrica,merulina cylindrica,TRUE
133474,symphyllia agaricia,lobophyllia agaricia,TRUE
133475,acropora pagoensis,acropora eurystoma,TRUE
133476,madracis asperula,madracis asperula,TRUE
133477,favia leptophylla,mussismilia leptophylla,TRUE
133478,hydnophora exesa,hydnophora exesa,TRUE
133479,acropora hyacinthus,acropora hyacinthus,TRUE
133480,acropora natalensis,acropora natalensis,TRUE
133481,acropora chesterfieldensis,acropora chesterfieldensis,TRUE
133482,alveopora spongiosa,alveopora spongiosa,TRUE
133483,acropora mirabilis,acropora mirabilis,TRUE
133484,anomastraea irregularis,anomastraea irregularis,TRUE
133485,astreopora randalli,astreopora randalli,TRUE
133486,porites horizontalata,porites horizontalata,TRUE
133487,echinopora grandicula,echinopora grandicula,TRUE
133488,pectinia africanus,pectinia africana,TRUE
133489,montipora delicatula,montipora delicatula,TRUE
133490,acanthastrea maxima,sclerophyllia maxima,TRUE
133491,oulophyllia levis,oulophyllia levis,TRUE
133492,porites rus,porites rus,TRUE
133493,platygyra ryukyuensis,platygyra ryukyuensis,TRUE
133494,acropora papillare,acropora papillare,TRUE
133495,galaxea horrescens,galaxea horrescens,TRUE
133496,porites cylindrica,porites cylindrica,TRUE
133497,caulastrea echinulata,caulastraea echinulata,TRUE
133498,turbinaria peltata,duncanopsammia peltata,TRUE
133499,porites cocosensis,porites cocosensis,TRUE
133500,acropora kosurini,acropora kosurini,TRUE
133501,alveopora gigas,alveopora gigas,TRUE
133502,psammocora superficialis,psammocora profundacella,TRUE
133503,fungia fungites,fungia fungites,TRUE
133504,porites furcata,porites furcata,TRUE
133505,montipora taiwanensis,montipora taiwanensis,TRUE
133506,cyphastrea hexasepta,cyphastrea hexasepta,TRUE
133507,acropora khayranensis,acropora khayranensis,TRUE
133508,platygyra acuta,platygyra acuta,TRUE
133509,podabacia motuporensis,podabacia motuporensis,TRUE
133510,favia lizardensis,dipsastraea lizardensis,TRUE
133511,oculina patagonica,oculina patagonica,TRUE
133512,porites sverdrupi,porites sverdrupi,TRUE
133513,acropora anthocercis,acropora anthocercis,TRUE
133514,psammocora ramosa,psammocora contigua,TRUE
133514,psammocora ramosa,psammocora ramosa,TRUE
133515,goniastrea ramosa,goniastrea ramosa,TRUE
133516,favia truncatus,dipsastraea truncata,TRUE
133517,lithophyllon ranjithi,lithophyllon ranjithi,TRUE
133518,acropora wallaceae,acropora samoensis,TRUE
133519,mycetophyllia danaana,mycetophyllia danaana,TRUE
133520,pavona chiriquiensis,pavona chiriquiensis,TRUE
133521,stephanocoenia intersepta,stephanocoenia intersepta,TRUE
133522,helioseris cucullata,helioseris cucullata,TRUE
133523,alveopora fenestrata,alveopora fenestrata,TRUE
133524,anacropora pillai,anacropora pillai,TRUE
133525,montipora monasteriata,montipora monasteriata,TRUE
133526,seriatopora aculeata,seriatopora aculeata,TRUE
133527,mussismilia harttii,mussismilia harttii,TRUE
133528,blastomussa merleti,blastomussa merleti,TRUE
133529,horastrea indica,horastrea indica,TRUE
133530,stylophora subseriata,stylophora subseriata,TRUE
133531,acropora palmerae,acropora palmerae,TRUE
133532,acropora verweyi,acropora verweyi,TRUE
133533,oculina robusta,oculina robusta,TRUE
133534,pocillopora zelli,pocillopora zelli,TRUE
133535,agaricia agaricites,agaricia agaricites,TRUE
133536,millepora intricata,millepora intricata,TRUE
133537,heterocyathus alternatus,heterocyathus alternatus,TRUE
133538,herpolitha limax,herpolitha limax,TRUE
133539,leptoseris incrustans,leptoseris incrustans,TRUE
133540,poritipora paliformis,goniopora paliformis,TRUE
133541,isopora elizabethensis,isopora elizabethensis,TRUE
133542,leptastrea aequalis,leptastrea aequalis,TRUE
133543,porites brighami,porites brighami,TRUE
133544,madracis carmabi,madracis carmabi,TRUE
133545,paraclavarina triangularis,merulina triangularis,TRUE
133546,porites latistella,porites latistellata,TRUE
133547,acropora yongei,acropora yongei,TRUE
133548,stylocoeniella armata,stylocoeniella armata,TRUE
133549,porites panamensis,porites panamensis,TRUE
133550,acropora glauca,acropora glauca,TRUE
133551,lobophyllia corymbosa,lobophyllia corymbosa,TRUE
133552,pocillopora fungiformis,pocillopora fungiformis,TRUE
133553,millepora dichotoma,millepora dichotoma,TRUE
133554,echinopora fruticulosa,echinopora fruticulosa,TRUE
133555,porites deformis,porites deformis,TRUE
133556,montipora spumosa,montipora spumosa,TRUE
133557,acanthastrea brevis,acanthastrea brevis,TRUE
133558,pavona cactus,pavona cactus,TRUE
133559,mycedium elephantotus,mycedium elephantotus,TRUE
133560,goniastrea palauensis,coelastrea palauensis,TRUE
133561,porites flavus,porites flavus,TRUE
133562,oxypora convoluta,oxypora convoluta,TRUE
133563,montipora peltiformis,montipora peltiformis,TRUE
133564,isophyllastrea rigida,isophyllia rigida,TRUE
133565,lobophyllia dentatus,lobophyllia dentata,TRUE
133566,scolymia australis,homophyllia australis,TRUE
133567,alveopora viridis,alveopora viridis,TRUE
133568,porites rugosa,porites rugosa,TRUE
133569,favia favus,dipsastraea favus,TRUE
133570,psammocora profundacella,psammocora profundacella,TRUE
133571,platygyra carnosus,platygyra carnosa,TRUE
133572,porites echinulata,porites echinulata,TRUE
133573,australomussa rowleyensis,lobophyllia rowleyensis,TRUE
133574,porites pukoensis,porites pukoensis,TRUE
133575,cladocora arbuscula,cladocora arbuscula,TRUE
133576,acropora cerealis,acropora cerealis,TRUE
133577,favites spinosa,favites spinosa,TRUE
133578,favites bestae,favites melicerum,TRUE
133579,pocillopora molokensis,pocillopora molokensis,TRUE
133580,montipora hirsuta,montipora hispida,TRUE
133580,montipora hirsuta,montipora carinata,TRUE
133581,pavona diffluens,pavona diffluens,TRUE
133582,oxypora crassispinosa,oxypora crassispinosa,TRUE
133583,acropora awi,acropora awi,TRUE
133584,porites divaricata,porites divaricata,TRUE
133585,pseudosiderastrea tayami,pseudosiderastrea tayamai,TRUE
133586,mussismilia braziliensis,mussismilia braziliensis,TRUE
133587,sandalolitha dentata,sandalolitha dentata,TRUE
133588,euphyllia cristata,euphyllia cristata,TRUE
133589,psammocora explanulata,cycloseris explanulata,TRUE
133590,siderastrea savignyana,siderastrea savignyana,TRUE
133591,isophyllia sinuosa,isophyllia sinuosa,TRUE
133592,acropora exquisita,acropora exquisita,TRUE
133593,favia stelligera,goniastrea stelligera,TRUE
133594,favia fragum,favia fragum,TRUE
133595,millepora platyphylla,millepora platyphylla,TRUE
133596,schizoculina africana,schizoculina africana,TRUE
133597,cantharellus doederleini,cantharellus doederleini,TRUE
133598,acropora proximalis,acropora proximalis,TRUE
133599,montipora undata,montipora undata,TRUE
133600,acropora indonesia,acropora indonesia,TRUE
133601,favia helianthoides,dipsastraea helianthoides,TRUE
133602,isopora togianensis,isopora togianensis,TRUE
133603,millepora murrayi,millepora intricata,TRUE
133604,acropora arabensis,acropora arabensis,TRUE
133605,scolymia wellsi,scolymia wellsii,TRUE
133606,symphyllia recta,lobophyllia recta,TRUE
133607,goniopora minor,goniopora pedunculata,TRUE
133608,oxypora egyptensis,oxypora egyptensis,TRUE
133609,echinophyllia orpheensis,echinophyllia orpheensis,TRUE
133610,porites decasepta,porites decasepta,TRUE
133611,madracis senaria,madracis senaria,TRUE
133612,millepora foveolata,millepora foveolata,TRUE
133613,porites solida,porites solida,TRUE
133614,seriatopora guttatus,seriatopora guttata,TRUE
133615,goniopora stutchburyi,bernardpora stutchburyi,TRUE
133616,favia matthaii,dipsastraea matthaii,TRUE
133617,acropora jacquelineae,acropora jacquelineae,TRUE
133618,madracis auretenra,madracis auretenra,TRUE
133619,lobophyllia diminuta,lobophyllia diminuta,TRUE
133620,australogyra zelli,australogyra zelli,TRUE
133621,acropora valenciennesi,acropora valenciennesi,TRUE
133622,montipora capitata,montipora capitata,TRUE
133623,montipora cebuensis,montipora cebuensis,TRUE
133624,acanthastrea faviaformis,dipsastraea faviaformis,TRUE
133625,porites studeri,porites studeri,TRUE
133626,acropora schmitti,acropora digitifera,TRUE
133627,goniastrea peresi,paramontastraea peresi,TRUE
133628,cyphastrea agassizi,cyphastrea agassizi,TRUE
133629,favites stylifera,favites stylifera,TRUE
133630,favites micropentagona,favites micropentagonus,TRUE
133631,erythrastrea flabellata,oulophyllia wellsi,TRUE
133632,montipora vaughani,montipora vaughani,TRUE
133633,turbinaria mesenterina,turbinaria mesenterina,TRUE
133634,goniastrea retiformis,goniastrea retiformis,TRUE
133635,montipora venosa,montipora venosa,TRUE
133636,leptoseris gardineri,leptoseris gardineri,TRUE
133637,pocillopora indiania,pocillopora indiania,TRUE
133638,favia maritima,dipsastraea maritima,TRUE
133639,acropora pichoni,acropora pichoni,TRUE
133640,porites monticulosa,porites monticulosa,TRUE
133641,goniopora djiboutiensis,goniopora djiboutiensis,TRUE
133642,acanthastrea hemprichii,acanthastrea hemprichii,TRUE
133643,goniopora sultani,goniopora sultani,TRUE
133644,acropora formosa,acropora muricata,TRUE
133645,porites somaliensis,porites somaliensis,TRUE
133646,montipora verrucosa,montipora verrucosa,TRUE
133647,acropora polystoma,acropora polystoma,TRUE
133648,cyphastrea microphthalma,cyphastrea microphthalma,TRUE
133649,acropora abrotanoides,acropora abrotanoides,TRUE
133650,favites paraflexuosa,favites paraflexuosus,TRUE
133651,platygyra lamellina,platygyra lamellina,TRUE
133652,leptastrea transversa,leptastrea transversa,TRUE
133653,isopora cylindrica,no match,TRUE
133654,favites chinensis,favites chinensis,TRUE
133655,acropora akajimensis,acropora donei,TRUE
133656,echinophyllia costata,echinophyllia costata,TRUE
133657,solenastrea bournoni,solenastrea bournoni,TRUE
133658,acropora bifurcata,acropora hyacinthus,TRUE
133659,stylophora kuehlmanni,stylophora kuehlmanni,TRUE
133660,isopora cuneata,isopora cuneata,TRUE
133661,acropora echinata,acropora echinata,TRUE
133662,galaxea fascicularis,galaxea fascicularis,TRUE
133663,madracis decactis,madracis decactis,TRUE
133664,pachyseris involuta,pachyseris involuta,TRUE
133665,goniastrea thecata,goniastrea thecata,TRUE
133666,acropora millepora,acropora millepora,TRUE
133667,craterestrea levis,craterastrea levis,TRUE
133668,goniopora stokesi,goniopora stokesi,TRUE
133669,cyphastrea decadia,cyphastrea decadia,TRUE
133670,micromussa minuta,acanthastrea minuta,TRUE
133671,heteropsammia eupsammides,heteropsammia eupsammides,TRUE
133672,acropora efflorescens,acropora cytherea,TRUE
133673,fungia paumotensis,pleuractis paumotensis,TRUE
133674,montipora mollis,montipora mollis,TRUE
133675,alveopora tizardi,alveopora tizardi,TRUE
133676,psammocora vaughani,psammocora nierstraszi,TRUE
133677,acropora massawensis,acropora polystoma,TRUE
133678,acropora copiosa,acropora muricata,TRUE
133679,heteropsammia cochlea,heteropsammia cochlea,TRUE
133680,porites astreoides,porites astreoides,TRUE
133681,acropora torresiana,acropora samoensis,TRUE
133682,acropora subulata,acropora subulata,TRUE
133683,pectinia maxima,pectinia maxima,TRUE
133684,coscinaraea hahazimaensis,coscinaraea hahazimaensis,TRUE
133685,stylophora pistillata,stylophora pistillata,TRUE
133686,leptoseris cailleti,leptoseris cailleti,TRUE
133687,echinopora forskaliana,echinopora forskaliana,TRUE
133688,acropora elegans,acropora elegans,TRUE
133689,anacropora reticulata,anacropora reticulata,TRUE
133690,cyphastrea japonica,cyphastrea japonica,TRUE
133691,pocillopora effusus,pocillopora effusa,TRUE
133692,parasimplastrea sheppardi,blastomussa loyae,TRUE
133693,sandalolitha robusta,sandalolitha robusta,TRUE
133694,pectinia ayleni,physophyllia ayleni,TRUE
133695,caulastrea curvata,astraeosmilia curvata,TRUE
133696,montipora altasepta,montipora altasepta,TRUE
133697,turbinaria reniformis,turbinaria reniformis,TRUE
133698,acropora nana,acropora nana,TRUE
133699,acropora filiformis,acropora filiformis,TRUE
133700,montipora hoffmeisteri,montipora hoffmeisteri,TRUE
133701,ctenella chagius,ctenella chagius,TRUE
133702,pavona duerdeni,pavona duerdeni,TRUE
133703,porites ericacea,porites ericacea,TRUE
133704,eubalaena australis,eubalaena australis,FALSE
133706,eubalaena japonica,eubalaena japonica,FALSE
133710,sousa chinensis,sousa chinensis,FALSE
133712,stenella longirostris,stenella longirostris,FALSE
133714,tursiops truncatus,tursiops truncatus,FALSE
133729,delphinus delphis,delphinus delphis,FALSE
135301,oncorhynchus nerka,oncorhynchus nerka,FALSE
135302,oncorhynchus nerka,oncorhynchus nerka,FALSE
135303,oncorhynchus nerka,oncorhynchus nerka,FALSE
135306,oncorhynchus nerka,oncorhynchus nerka,FALSE
135308,oncorhynchus nerka,oncorhynchus nerka,FALSE
135309,oncorhynchus nerka,oncorhynchus nerka,FALSE
135310,oncorhynchus nerka,oncorhynchus nerka,FALSE
135311,oncorhynchus nerka,oncorhynchus nerka,FALSE
135312,oncorhynchus nerka,oncorhynchus nerka,FALSE
135313,oncorhynchus nerka,oncorhynchus nerka,FALSE
135315,oncorhynchus nerka,oncorhynchus nerka,FALSE
135316,oncorhynchus nerka,oncorhynchus nerka,FALSE
135317,oncorhynchus nerka,oncorhynchus nerka,FALSE
135318,oncorhynchus nerka,oncorhynchus nerka,FALSE
135319,oncorhynchus nerka,oncorhynchus nerka,FALSE
135320,oncorhynchus nerka,oncorhynchus nerka,FALSE
135321,oncorhynchus nerka,oncorhynchus nerka,FALSE
135322,oncorhynchus nerka,oncorhynchus nerka,FALSE
135323,oncorhynchus nerka,oncorhynchus nerka,FALSE
135324,oncorhynchus nerka,oncorhynchus nerka,FALSE
135325,oncorhynchus nerka,oncorhynchus nerka,FALSE
135326,oncorhynchus nerka,oncorhynchus nerka,FALSE
135327,oncorhynchus nerka,oncorhynchus nerka,FALSE
135328,oncorhynchus nerka,oncorhynchus nerka,FALSE
135329,oncorhynchus nerka,oncorhynchus nerka,FALSE
135330,oncorhynchus nerka,oncorhynchus nerka,FALSE
135331,oncorhynchus nerka,oncorhynchus nerka,FALSE
135332,oncorhynchus nerka,oncorhynchus nerka,FALSE
135333,oncorhynchus nerka,oncorhynchus nerka,FALSE
135334,oncorhynchus nerka,oncorhynchus nerka,FALSE
135335,oncorhynchus nerka,oncorhynchus nerka,FALSE
135336,oncorhynchus nerka,oncorhynchus nerka,FALSE
135337,oncorhynchus nerka,oncorhynchus nerka,FALSE
135338,oncorhynchus nerka,oncorhynchus nerka,FALSE
135339,oncorhynchus nerka,oncorhynchus nerka,FALSE
135340,oncorhynchus nerka,oncorhynchus nerka,FALSE
135341,oncorhynchus nerka,oncorhynchus nerka,FALSE
135342,oncorhynchus nerka,oncorhynchus nerka,FALSE
135343,oncorhynchus nerka,oncorhynchus nerka,FALSE
135344,oncorhynchus nerka,oncorhynchus nerka,FALSE
135345,oncorhynchus nerka,oncorhynchus nerka,FALSE
135346,oncorhynchus nerka,oncorhynchus nerka,FALSE
135347,oncorhynchus nerka,oncorhynchus nerka,FALSE
135348,oncorhynchus nerka,oncorhynchus nerka,FALSE
135351,oncorhynchus nerka,oncorhynchus nerka,FALSE
135352,oncorhynchus nerka,oncorhynchus nerka,FALSE
135353,oncorhynchus nerka,oncorhynchus nerka,FALSE
135354,oncorhynchus nerka,oncorhynchus nerka,FALSE
135355,oncorhynchus nerka,oncorhynchus nerka,FALSE
135356,oncorhynchus nerka,oncorhynchus nerka,FALSE
135357,oncorhynchus nerka,oncorhynchus nerka,FALSE
135358,oncorhynchus nerka,oncorhynchus nerka,FALSE
135359,oncorhynchus nerka,oncorhynchus nerka,FALSE
135360,oncorhynchus nerka,oncorhynchus nerka,FALSE
135361,oncorhynchus nerka,oncorhynchus nerka,FALSE
135362,oncorhynchus nerka,oncorhynchus nerka,FALSE
135363,oncorhynchus nerka,oncorhynchus nerka,FALSE
135365,oncorhynchus nerka,oncorhynchus nerka,FALSE
135366,oncorhynchus nerka,oncorhynchus nerka,FALSE
135368,oncorhynchus nerka,oncorhynchus nerka,FALSE
135369,oncorhynchus nerka,oncorhynchus nerka,FALSE
135370,oncorhynchus nerka,oncorhynchus nerka,FALSE
135371,oncorhynchus nerka,oncorhynchus nerka,FALSE
135372,oncorhynchus nerka,oncorhynchus nerka,FALSE
135373,oncorhynchus nerka,oncorhynchus nerka,FALSE
135374,oncorhynchus nerka,oncorhynchus nerka,FALSE
135375,oncorhynchus nerka,oncorhynchus nerka,FALSE
135376,oncorhynchus nerka,oncorhynchus nerka,FALSE
135377,oncorhynchus nerka,oncorhynchus nerka,FALSE
135379,oncorhynchus nerka,oncorhynchus nerka,FALSE
135380,oncorhynchus nerka,oncorhynchus nerka,FALSE
135381,oncorhynchus nerka,oncorhynchus nerka,FALSE
135484,latimeria menadoensis,latimeria menadoensis,FALSE
135509,knipowitschia longecaudata,knipowitschia longecaudata,FALSE
135525,pomatoschistus microps,pomatoschistus microps,FALSE
135526,benthophilus magistri,benthophilus magistri,FALSE
135548,alosa caspia,alosa caspia,FALSE
135567,mugil cephalus,mugil cephalus,FALSE
135574,liopsetta glacialis,liopsetta glacialis,FALSE
135579,chelon auratus,chelon auratus,FALSE
135606,dicentrarchus labrax,dicentrarchus labrax,FALSE
135612,coregonus widegreni,coregonus widegreni,FALSE
135622,caspiosoma caspium,caspiosoma caspium,FALSE
135644,alosa algeriensis,alosa algeriensis,TRUE
135654,benthophilus mahmudbejovi,benthophilus mahmudbejovi,FALSE
135656,benthophilus macrocephalus,benthophilus macrocephalus,FALSE
135681,chelon saliens,chelon saliens,FALSE
135682,benthophilus granulosus,benthophilus granulosus,FALSE
135689,chelon labrosus,chelon labrosus,FALSE
135690,pleuronectes platessa,pleuronectes platessa,FALSE
135707,clupeonella caspia,clupeonella caspia,FALSE
135714,chelon ramada,chelon ramada,FALSE
135717,platichthys flesus,platichthys flesus,FALSE
135719,lethenteron camtschaticum,lethenteron camtschaticum,FALSE
136315,orcaella heinsohni,orcaella heinsohni,TRUE
136623,balaenoptera omurai,balaenoptera omurai,TRUE
153534,posidonia oceanica,posidonia oceanica,TRUE
153535,cymodocea nodosa,cymodocea nodosa,TRUE
153538,zostera marina,zostera subg. zostera marina,TRUE
154612,paracaesio caerulea,paracaesio caerulea,FALSE
154613,synaphobranchus affinis,synaphobranchus affinis,FALSE
154614,pentaceros decacanthus,pentaceros decacanthus,FALSE
154615,laeops guentheri,laeops guentheri,FALSE
154616,diaphus diadematus,diaphus diadematus,FALSE
154617,bryx veleronis,bryx veleronis,TRUE
154618,lepidotrigla omanensis,lepidotrigla omanensis,FALSE
154619,alcichthys elongatus,alcichthys elongatus,FALSE
154620,protomyctophum luciferum,protomyctophum luciferum,FALSE
154621,amblygobius tekomaji,amblygobius tekomaji,FALSE
154622,foa madagascariensis,foa madagascariensis,FALSE
154623,cheilinus trilobatus,cheilinus trilobatus,TRUE
154624,peprilus paru,peprilus paru,FALSE
154625,paraliparis plagiostomus,paraliparis plagiostomus,FALSE
154626,helcogramma striata,helcogramma striata,TRUE
154627,cnidoglanis macrocephalus,cnidoglanis macrocephalus,FALSE
154628,uropterygius fuscoguttatus,uropterygius fuscoguttatus,FALSE
154629,siokunichthys nigrolineatus,siokunichthys nigrolineatus,TRUE
154630,canthigaster inframacula,canthigaster inframacula,TRUE
154631,citharichthys gymnorhinus,citharichthys gymnorhinus,FALSE
154632,uranoscopus oligolepis,uranoscopus oligolepis,FALSE
154633,malacocephalus luzonensis,malacocephalus luzonensis,FALSE
154634,johnsonina eriomma,johnsonina eriomma,FALSE
154635,lestidiops ringens,lestidiops ringens,FALSE
154636,hemerocoetes monopterygius,hemerocoetes monopterygius,FALSE
154637,callionymus leucobranchialis,callionymus leucobranchialis,FALSE
154638,myctophum lychnobium,myctophum lychnobium,FALSE
154639,gobiesox canidens,gobiesox canidens,FALSE
154640,genidens genidens,genidens genidens,FALSE
